Data,Area,Empresa,CNPJ,Princípio_ativo,Nome_do_produto,Numero_do_processo,Validade,Petição,Expediente,Numero_do_registro,Prazo_de_validade,Apresentacao,Situacao,Tipo_de_peticao,Categoria_regulatória,Clone,Classe_terapêutica,Data_de_protocolo,Tempo_para_publicação,Tempo_de_fila,Comentarios
9/9/2024,GGMED,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA ,17562075000169,dipirona monoidratada,DIFEBRIL,25000.021532/99-61, 12/2029,11117 RDC 73/2016 - SIMILAR - INCLUSÃO DE NOVA CONCENTRAÇÃO,0077299/24-2,,,1000 MG COM CT BL AL PLAS PVC/PVDC/PCTFE TRANSL X 10,Indeferido,Pós-registro,Similar,Não,,,,,
9/9/2024,GGMED,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA ,17562075000169,dipirona monoidratada,DIFEBRIL,25000.021532/99-61, 12/2029,11117 RDC 73/2016 - SIMILAR - INCLUSÃO DE NOVA CONCENTRAÇÃO,0077299/24-2,,,1000 MG COM CT BL AL PLAS PVC/PVDC/PCTFE TRANS X 80,Indeferido,Pós-registro,Similar,Não,,,,,
9/9/2024,GGMED,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA ,17562075000169,dipirona monoidratada,DIFEBRIL,25000.021532/99-61, 12/2029,11117 RDC 73/2016 - SIMILAR - INCLUSÃO DE NOVA CONCENTRAÇÃO,0077299/24-2,,,1000 MG COM CT BL AL PLAS PVC/PVDC/PCTFE TRANS X 100,Indeferido,Pós-registro,Similar,Não,,,,,
9/9/2024,GGMED,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA ,17562075000169,dipirona monoidratada,DIFEBRIL,25000.021532/99-61, 12/2029,11117 RDC 73/2016 - SIMILAR - INCLUSÃO DE NOVA CONCENTRAÇÃO,0077299/24-2,,,1000 MG COM CT BL AL PLAS PVC/PVDC/PCTFE TRANS X 200,Indeferido,Pós-registro,Similar,Não,,,,,
9/9/2024,GGMED,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,FOSFATO SÓDICO DE PREDNISOLONA,PREDSIM,25351.261692/2015-13, 02/2028,11116 RDC 73/2016 - NOVO - INCLUSÃO DE NOVA CONCENTRAÇÃO,0741270/23-3,,,22 MG/ML SOL GOT OR CT FR GOT PLAS PEBD/PEAD OPC X 10 ML,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,FOSFATO SÓDICO DE PREDNISOLONA,PREDSIM,25351.261692/2015-13, 02/2028,11116 RDC 73/2016 - NOVO - INCLUSÃO DE NOVA CONCENTRAÇÃO,0741270/23-3,,,22 MG/ML SOL GOT OR CT FR GOT PLAS PEBD/PEAD OPC X 5 ML,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,FOSFATO SÓDICO DE PREDNISOLONA,PREDSIM,25351.261692/2015-13, 02/2028,11116 RDC 73/2016 - NOVO - INCLUSÃO DE NOVA CONCENTRAÇÃO,0741270/23-3,,,22 MG/ML SOL GOT OR CT FR GOT PLAS PEBD/PEAD OPC X 20 ML,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.001-3,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 10",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.002-1 ,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 20",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.003-1 ,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 30",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.004-8,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 10",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.005-6,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 20",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.006-4,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 30",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.007-2 ,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.008-0,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 20,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.009-9,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.010-2 ,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 40",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.011-0 ,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 40",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.012-9,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.013-7,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 7",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.014-5,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 7",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.015-3,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 7,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.016-1,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 60",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.017-1,24 Meses,"40 MG + 12,5 MG COM REV CT BL AL/AL X 90",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.018-8,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.019-6,24 Meses,40 MG + 25 MG COM REV CT BL AL/AL X 90,Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.020-1,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 60",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,BENICAR HCT,25351.040170/2004-18, 10/2029,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,0292670/23-9,1.0454.0173.021-8,24 Meses,"20 MG + 12,5 MG COM REV CT BL AL/AL X 90",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.001-6 ,24 Meses,"(20,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 7",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.002-4,24 Meses,"(20,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.003-2,24 Meses,"(40,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 7",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.004-0,24 Meses,"(40,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.005-9,24 Meses,"(40,0 + 25,0 + 10,0) MG COM REV CT BL AL AL X 7",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.006-7,24 Meses,"(40,0 + 25,0 + 10,0) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.007-5,24 Meses,"(20,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.008-3,24 Meses,"(20,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 90",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.009-1,24 Meses,"(40,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.010-5,24 Meses,"(40,0 + 12,5 + 5,0) MG COM REV CT BL AL AL X 90",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.011-3,24 Meses,"(40,0 + 25,0 + 10,0) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA + BESILATO DE ANLODIPINO,BENICAR TRIPLO,25351.799163/2018-13, 03/2031,11725 RDC 73/2016 - NOVO - INCLUSÃO DE NOVO DIFA SEM CADIFA,1033271/23-5,1.0454.0190.012-1 ,24 Meses,"(40,0 + 25,0 + 10,0) MG COM REV CT BL AL AL X 90",Indeferido,Pós-registro,Novo,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.001-6,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.002-4,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.003-2,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.004-0,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.005-9,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.006-7,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.007-5,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.009-1,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.010-5 ,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.011-3,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.012-1,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.013-1,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.014-8,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.015-6 ,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.016-4,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.017-2,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.018-0 ,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.019-9,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Genérico,Não,,,,,
9/9/2024,GGMED,EMS S/A,57507378000365,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.118760/2014-14, 02/2030,11858 RDC 73/2016 - GENÉRICO - EXCLUSÃO NÃO CRÍTICA DE TESTES OU MÉTODOS,0907357/24-4,1.0235.1333.020-2,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Genérico,Não,,,,,
